Unnamed: 0,review_text,review_rating,author_id,author_name,author_app_version,review_datetime_utc,review_likes
393533,When i book than need to wait 2 hours for get Driver,1,118322*********322129,A Google user,5.198.0,2022-04-25T12:22:26.000Z,0
110501,App yg keren,5,114568*********605116,A Google user,5.11.0,2018-09-19T18:41:03.000Z,0
233749,Nice app,5,114200*********700728,A Google user,5.59.0,2019-09-17T07:03:39.000Z,0
49463,Cool,4,111467*********562275,A Google user,4.26.0,2017-04-27T08:51:09.000Z,0
106481,"Many drivers making cheats, if you dont know your route to your destination",1,115786*********565935,A Google user,,2018-08-18T02:44:54.000Z,0
136920,good,4,112647*********600668,A Google user,,2019-03-15T04:10:37.000Z,0
91024,"Grab's flow encourages drivers to take and cancel passengers' bookings. As 
a passenger, I'd say Uber is much promising and user friendly to the 
passengers and I'm having a hard time with Grab App in reflecting my 
problems with drivers. In short, BRING BACK OUR UBER!",1,111600*********935670,A Google user,4.48.1,2018-04-14T14:51:28.000Z,3
197225,bagus sekali,5,102377*********094332,A Google user,5.53.0,2019-07-11T11:57:56.000Z,0
93354,"Bad experience You should review / fix your customer service, it's really 
bad, my friend was charge over the limit, she went to a mall, then when she 
make a complaint, They said there's parking fee, the fact is she dropped 
off outside the place without entrance to the parking area... Imagine if 
this thing happen to 1 Million users and they charge over the limit at $0.5 
and they got at least $500.000 Please fix this quickly, you have a really 
great product and helpful, But if you still do this again and again, it 
will be an impact in the future Thankyou",1,102026*********128021,A Google user,,2018-05-02T14:04:47.000Z,0
423711,mấy bác YouTube nói quá nên muốn thử. Thực ra vịt quay cũng thường heo quay thì mở nhiều hơn thịt,5,109659*********125059,A Google user,5.245.0,2023-03-18T05:21:04.000Z,0
193380,There is a lot of room for improvement.Keep it up!,5,107654*********615231,A Google user,5.51.0,2019-07-06T09:46:31.000Z,0
276930,TAMBANG MAHAL BAIK GUNA MAXIM,1,106618*********446799,A Google user,5.78.0,2020-01-10T03:46:11.000Z,5
100818,"Kenapa banyak driver yg nomor di apps nya tidak terdaftar? Alias gak bisa 
di hubungin? Tolong update data driver.",1,109254*********837175,A Google user,,2018-07-04T02:43:52.000Z,1
376143,"As an old user of this app, the problem that appear is rather disappointing. One day, your app say it can't find me on the map. Already checking the GPS and Internet connection with using the competitor app and it work perfectly and can find me. Already try unistalling the app and reinstall, uninstall the webview solution and nothing work. How can user use your app if your app not event reliable to use event have problem that disable all service you sell.",2,117072*********604555,A Google user,5.175.1,2021-11-16T00:12:03.000Z,12
114929,"Basically, okay. Still needs a lot of improvements especially the accuracy of drop-off and pin locations.",3,100048*********663961,A Google user,5.12.1,2018-10-14T06:41:15.000Z,0
182633,great service!,5,114044*********828531,A Google user,5.49.0,2019-06-22T03:57:14.000Z,0
319370,good,5,111586*********012493,A Google user,5.84.1,2020-09-26T11:11:29.000Z,0
357642,Been using this app for more than 5 years. I may have some issues in the past but appears this have been fixed over the years,4,115997*********945326,A Google user,5.154.0,2021-07-03T02:41:55.000Z,0
152978,ni bagus,4,105146*********103232,A Google user,5.23.1,2019-05-03T13:15:59.000Z,0
430196,grab service is reliable,5,112711*********545760,A Google user,5.256.0,2023-06-06T21:30:15.000Z,0
439737,"Sometimes Ok, Sometimes not Ok",4,101753*********410802,A Google user,5.274.0,2023-10-10T04:28:40.000Z,0
190605,wokayyu,5,107356*********422915,A Google user,5.51.0,2019-07-02T09:01:05.000Z,0
98069,"For some reason, I can't add my debit card as a payment method. It used to 
work with my old phone, but when I got a new phone, it couldn't be 
validated even if I tried to add it to grab using another phone. I already 
checked with my bank and they said there's nothing wrong with my card. What 
am I supposed to do?",3,101330*********477581,A Google user,4.53.1,2018-06-11T07:04:05.000Z,4
50017,So far so good. All drivers are okay and courteous.,5,109664*********264715,A Google user,4.26.0,2017-05-01T09:11:35.000Z,0
127842,"since the last updated, I can not top up using my debit cards. and I use grab almost everyday to work :(",3,106172*********451870,A Google user,5.23.1,2018-12-20T04:56:55.000Z,0
62121,Nice app,5,100248*********862438,A Google user,4.33.2,2017-08-24T02:50:41.000Z,0
188284,bnyak promonya asik..,5,117583*********046273,A Google user,5.50.0,2019-06-29T05:52:22.000Z,0
332357,Helpful,5,110812*********533651,A Google user,5.119.0,2021-01-17T07:29:37.000Z,0
114581,Great,5,113713*********318354,A Google user,,2018-10-12T09:08:25.000Z,0
321549,Always consistently good service,5,107768*********611510,A Google user,5.114.0,2020-10-17T01:34:25.000Z,0
290317,Titik lokasi dengan gps tidak sama,1,116603*********105098,A Google user,5.85.0,2020-02-28T05:35:58.000Z,0
96295,Easy to travel any place,5,103900*********967806,A Google user,4.49.1,2018-05-26T21:40:48.000Z,0
54541,Tingkatkan lagi kinerja app dan ojekersnya,4,115042*********059814,A Google user,,2017-06-17T09:43:01.000Z,0
114685,Save time,4,116792*********424608,A Google user,5.11.1,2018-10-13T00:35:51.000Z,0
421936,ok,5,115475*********583588,A Google user,5.241.0,2023-02-24T05:38:24.000Z,0
211538,5 stars,5,108599*********736213,A Google user,5.53.0,2019-08-04T04:20:31.000Z,0
242317,"Extremely high price.. More expensive than the traditional taxi out of sudden. The only e hailing ride services in Malaysia.. Which is why the price seems fluctuate without reason. If we want a fair price, we should get an e hailing services with the same price of taxi meter rate.",3,107473*********866997,A Google user,5.64.0,2019-10-05T06:05:36.000Z,0
374653,very helpful and good driving,5,110663*********419509,A Google user,5.173.0,2021-11-04T04:27:13.000Z,0
289420,very fast respond and action. reached destination as expected.,5,112107*********281269,A Google user,5.84.1,2020-02-24T00:24:58.000Z,0
8454,Like...,4,114112*********479934,A Google user,v2.8.1,2015-08-19T12:23:50.000Z,0
276269,Ok,5,104379*********506381,A Google user,,2020-01-08T00:53:45.000Z,0
434006,good,5,100387*********950786,A Google user,5.263.0,2023-07-27T12:48:33.000Z,0
130910,bagus,4,107963*********950529,A Google user,5.27.0,2019-01-22T13:52:08.000Z,0
5585,hassle free!,5,116952*********398705,A Google user,v2.7.3,2015-06-01T05:24:30.000Z,0
151864,asu,5,108981*********256608,A Google user,,2019-04-29T19:59:45.000Z,0
5297,Good job,5,104943*********216096,A Google user,v2.7.3,2015-05-25T03:28:06.000Z,0
410389,Drivers purposely dont want to pick up and likes to wait for high demand period,1,102176*********529712,A Google user,,2022-10-01T22:34:40.000Z,0
51889,The best online transportation,5,112266*********034890,A Google user,,2017-05-17T09:45:51.000Z,0
277266,good,4,100059*********268274,A Google user,5.78.0,2020-01-11T06:14:05.000Z,0
31716,Really helpful,4,116450*********974088,A Google user,4.15.0,2016-12-12T10:45:16.000Z,0
89580,your grab driver doesn't know where is my location at and he wait at the busy road pls up to date for your driver app,5,110317*********253421,A Google user,4.47.1,2018-04-05T04:16:46.000Z,0
82400,Nice and easy to use,5,114106*********046157,A Google user,,2018-01-31T09:45:18.000Z,0
320931,Excellent,5,114503*********819766,A Google user,5.118.0,2020-10-10T15:37:23.000Z,0
194206,ok,5,116009*********797213,A Google user,5.52.1,2019-07-07T12:43:14.000Z,0
348391,to much update,1,103685*********013593,A Google user,5.132.0,2021-05-04T10:42:09.000Z,0
139032,good,5,115907*********740144,A Google user,5.30.1,2019-03-21T01:21:09.000Z,0
93928,Pick up oftenly not accurrate,3,111016*********332505,A Google user,4.50.1,2018-05-07T19:02:48.000Z,0
213777,good cheaper,5,105837*********200120,A Google user,5.36.3,2019-08-08T11:03:19.000Z,0
103718,Cannot use always close app,2,107352*********431104,A Google user,5.02.1,2018-07-25T10:59:39.000Z,0
174367,helpfull dan byk promonya,5,115553*********591547,A Google user,5.48.1,2019-06-11T02:07:18.000Z,0
148676,good transportation,5,116932*********174638,A Google user,5.35.0,2019-04-14T13:21:49.000Z,0
393208,"Overall good experience. But when it comes to ordering food, I wish the app can allow us to book for other people who's living far from us. I have to manually browse the map and pin the location everytime I want to order for my family in my hometown. If this goes on, no wonder people keep using FoodPanda but not Grab when ordering food.",3,104345*********968915,A Google user,5.198.0,2022-04-23T03:06:44.000Z,3
298104,Lavv,5,114360*********859942,vi******ak,5.94.1,2020-05-04T18:48:05.000Z,0
52951,Iloveu,5,110921*********681904,A Google user,4.27.2,2017-05-29T20:42:44.000Z,0
430921,Good Job GRAB !!!,5,115170*********885334,A Google user,,2023-06-17T06:11:17.000Z,0
17471,Easy to use and useful,5,109918*********436589,A Google user,4.5.0,2016-06-08T02:50:42.000Z,1
433001,"Edit 3: 15 Jul 2023 - lousy app, used on 14 Jul 2023, didn't prompt me about new update. When I used today, forced me to update to use the app, and people queueing up at the counter waiting for me to update the stupid app",1,108769*********389794,A Google user,5.262.0,2023-07-15T11:19:04.000Z,2
161485,good i love it,5,108270*********162939,A Google user,5.42.0,2019-05-21T12:22:51.000Z,0
190885,superb application,5,111568*********744925,A Google user,5.51.0,2019-07-02T15:54:42.000Z,0
144204,"With my display at the largest font size, the slider for payment disappear at the bottom as the screen cannot be scrolled up. Need to rectify this!",2,117547*********278091,A Google user,,2019-03-31T17:43:52.000Z,0
374273,terbaik,5,112580*********109340,A Google user,5.169.0,2021-11-01T04:49:00.000Z,0
139351,excelent,5,109832*********571935,A Google user,5.36.3,2019-03-21T11:24:39.000Z,0
239108,App can't use!,1,107123*********566701,A Google user,5.64.0,2019-09-28T07:46:17.000Z,0
128110,"please make this app have a 'nearby' choice for grab-food. cause sometimes the 'nearby' one did not in the suggest and all the menu that shown up from the far distance. so please have a 'nearby', so i can choose the food from the 'nearby' ones. thanks",4,101507*********233948,A Google user,5.20.0,2018-12-22T02:01:59.000Z,0
19112,"Easy, fast, affordable",5,106938*********126386,A Google user,4.6.4,2016-07-07T02:24:30.000Z,0
337056,Great!,5,116146*********780191,A Google user,5.136.0,2021-02-18T00:04:55.000Z,0
378602,Great,5,102928*********602733,A Google user,5.158.0,2021-12-06T08:01:10.000Z,0
316295,"Worse ever..I can't top up my account. So many times tried, but same problem happen. I cannot select from which account I want to top up. Please fix it",1,110598*********815211,A Google user,5.113.1,2020-09-05T04:57:51.000Z,3
216572,good service,5,112617*********351794,A Google user,5.57.0,2019-08-13T16:13:29.000Z,0
17527,I can go to anywhere savely and very easy to order. :),5,103121*********678133,A Google user,,2016-06-09T07:11:40.000Z,0
272599,Grab driver mostly very friendly and helpful.,5,112512*********924203,A Google user,5.76.0,2019-12-26T12:02:06.000Z,0
100557,"Bad booking algorithm always have to wait with driver dropping of people. 
Having to wait for more than 10 min.",2,113325*********637185,A Google user,4.55.2,2018-07-01T13:38:01.000Z,0
158580,Great,5,104450*********174747,A Google user,5.45.1,2019-05-19T04:38:06.000Z,0
13506,"User friendly, super reliable and makes a difference.",5,114865*********311157,A Google user,v4.0.3,2016-04-01T00:46:47.000Z,0
70853,Very good app,5,101697*********881894,A Google user,4.37.0,2017-10-28T04:29:55.000Z,0
415410,can`t not use,3,101081*********831277,A Google user,,2022-12-02T08:55:20.000Z,0
369687,Vari good,5,112267*********818472,A Google user,5.166.0,2021-09-26T13:11:21.000Z,0
247437,Sering-sering aja kasih voucher potongan ya grab biar efektif dipakai tiap hari hehee,5,114717*********200291,A Google user,5.66.1,2019-10-17T11:27:14.000Z,0
238618,Great app,5,100999*********074103,A Google user,5.58.1,2019-09-27T06:43:57.000Z,0
316653,"Menyebalkan, disaat genting harus verifikasi wajah dan selalu tidak berhasil, lama-lama Grab ditinggalkan pelanggan dan beralih ke aplikasi tetangga...bye!",1,113778*********302130,A Google user,5.110.0,2020-09-07T14:38:02.000Z,0
292328,great and reliable,5,111159*********426166,A Google user,5.87.0,2020-03-08T07:29:42.000Z,0
336460,The app works okay.,5,107614*********009179,A Google user,5.135.0,2021-02-13T12:49:30.000Z,0
367104,Good,5,112277*********535118,A Google user,5.165.0,2021-09-07T04:43:07.000Z,0
316602,"Everyday app, creating a full superapp ecosystem in SEA. Great user experience, service, all around.",5,106099*********683811,A Google user,5.113.1,2020-09-07T08:47:37.000Z,1
23806,Pokemon go,5,118092*********211836,A Google user,,2016-09-20T20:17:21.000Z,0
137383,Useful & efficient,5,103007*********908816,A Google user,5.35.0,2019-03-17T02:58:24.000Z,0
254250,Good,5,100454*********441442,A Google user,5.69.1,2019-11-05T02:57:11.000Z,0
371335,ok,5,116288*********703246,A Google user,,2021-10-10T12:05:16.000Z,0
61287,"Rubbish app. Sending invalid activation codes, doesn't recognize my account info, no customer support. Better off with the reliable rides.",1,113830*********629398,A Google user,4.33.2,2017-08-17T12:05:29.000Z,7
193724,needs app improvement on pin accuracy. should have a better customer service contact.,3,114330*********316411,A Google user,5.51.0,2019-07-07T00:03:53.000Z,0
186149,good application,5,117858*********902189,A Google user,5.48.1,2019-06-26T07:51:50.000Z,0
139986,good,5,116930*********463645,A Google user,5.30.1,2019-03-22T08:14:13.000Z,0
241867,Ok,4,105528*********897536,A Google user,5.64.0,2019-10-04T05:29:49.000Z,0
271376,Meet expectation......fast order and plenty offers compared to competitor....indispensable app..,5,102154*********794212,A Google user,5.75.0,2019-12-23T01:48:56.000Z,0
2057,Taxi didn't come. Wait up to 20 minutes. Called him 2 times didn't answer. Location: Jakarta,2,114807*********391770,A Google user,v2.6.2,2014-11-26T03:41:46.000Z,2
406830,"Charged for food orders that have been cancelled by the restaurant, and charged while searching for NON EXISTENT cabs. Nope, these weren't on hold, they have been charged!!!",1,104293*********072856,A Google user,5.215.0,2022-08-22T03:55:35.000Z,0
218855,great dl it now,5,100176*********797498,A Google user,5.57.0,2019-08-18T07:01:02.000Z,0
348416,Lots of discounted/promo offer especially for grabfood. Would be more helpful if we can see reviews inside the resto ratings.,5,115389*********654907,A Google user,5.147.0,2021-05-04T14:21:37.000Z,1
382732,wala di na ganun kaganda serbisyo ni grab para samin mga rider,1,100787*********700535,A Google user,5.180.0,2022-01-07T00:16:45.000Z,0
328829,irregular activity detect gajelas mau beli aja dipersulit wkkww,1,104621*********483052,A Google user,5.124.0,2020-12-19T13:34:42.000Z,0
68212,Thanks for amazing app,5,104180*********091234,A Google user,4.34.1,2017-10-09T11:48:05.000Z,0
32053,Drivers are too picky. Every time I try to use the app I can't book a ride even uf there are more than 10 available cars in my area. Promos are useless if every single time you cant grt a ride even aer waiting for 30 mins. You suck bigtime grab.,1,116202*********748503,A Google user,4.15.0,2016-12-15T05:11:12.000Z,0
436638,"Freezing account without further notice,,",1,102855*********469173,A Google user,5.268.0,2023-08-30T12:41:40.000Z,0
417171,worst app,1,113013*********248966,A Google user,5.231.0,2022-12-22T09:04:04.000Z,0
352464,ถูกใจ พูดจาดี,5,102462*********854302,A Google user,5.142.0,2021-05-30T06:08:37.000Z,0
314996,PALOI,1,114870*********041263,A Google user,5.111.0,2020-08-28T05:46:01.000Z,0
238062,good app,5,107469*********483569,A Google user,5.63.0,2019-09-26T03:36:20.000Z,0
405559,thanks so so much,5,107256*********878621,A Google user,5.212.0,2022-08-08T08:27:06.000Z,0
83004,Ok,3,109458*********256972,A Google user,,2018-02-05T10:03:57.000Z,0
404892,"Layanan yg paling sering sya gunakan grab express. Krn lebih terpercaya ada fotonya, tapi sekarang driver sudah sering sekali mengabaikan foto di t4 penerima. Stlh klik lacak pangantaran gak ada fitonya. Mohon juga utk diedukasi ke drivernya klo foto barang megarah ke latar belakangnya foto tempat atau foto lokasi , bukan motornya, aspalnya atau jalannya.",1,103077*********864789,A Google user,5.210.0,2022-08-03T06:31:53.000Z,0
332530,Excellent,5,108251*********880950,A Google user,5.132.0,2021-01-18T10:41:31.000Z,0
89589,Can't sign up.enter code but there's no code.Failed one Failed twice .Give up Bye 😒😒,1,114751*********716599,A Google user,4.47.1,2018-04-05T06:13:32.000Z,0
331226,Buat grab besut ni bodo,1,110910*********784624,A Google user,,2021-01-09T01:34:56.000Z,0
34208,Very good services...i like it...thanx grab car,5,112171*********227053,A Google user,,2017-01-05T07:36:52.000Z,0
342622,Idk why they kept suspending my account,1,107121*********313595,A Google user,,2021-03-24T23:31:55.000Z,0
22521,Stopped working after latest update,1,112681*********568012,A Google user,4.8.0,2016-09-01T02:22:36.000Z,0
122469,good,5,117000*********098793,A Google user,5.06.0,2018-11-25T14:02:13.000Z,0
11411,Love it.,5,107651*********270704,A Google user,,2016-01-31T08:59:54.000Z,0
231870,"We have a smooth ride. Car was neat , tidy,good aircondition and very clean.",5,111549*********048233,A Google user,5.59.0,2019-09-13T11:13:28.000Z,0
48684,Ease the deposit please,5,111688*********295240,A Google user,4.26.0,2017-04-21T14:00:30.000Z,0
159051,sangat berguna buat kehidupan sehari-hari,5,112349*********387368,A Google user,5.44.0,2019-05-19T10:30:18.000Z,0
189498,amazing,5,113149*********738422,A Google user,5.51.0,2019-06-30T16:20:20.000Z,0
135708,good,5,110893*********103153,A Google user,5.23.1,2019-03-08T02:47:18.000Z,0
94245,Good,5,110226*********847674,A Google user,4.44.1,2018-05-10T13:55:08.000Z,0
76213,It's very helpful and easy to use especially for people don't have a car..,5,114478*********555484,A Google user,4.41.0,2017-12-08T13:54:23.000Z,0
317309,Easy to use,5,110595*********431026,A Google user,5.113.1,2020-09-12T03:37:59.000Z,0
97472,"Already updated, but suddenly the app cannot be used.help center sama 
sekali tdk membantu.saya bertanya melalui email,berapa nomor help center yg 
bs dihubungi,malah diarahkan menghubungi melalui aplikasi. Padahal APLIKASI 
TIDAK BISA DIGUNAKAN.",1,115395*********518934,A Google user,4.52.2,2018-06-06T12:05:52.000Z,0
85436,"Using grab so many times, good app, but when I asked why my account's suspended, customer service is bad. Did uninstall the app. So disappointed!",2,101079*********039725,A Google user,,2018-02-24T12:36:17.000Z,0
256214,good,5,118228*********820896,A Google user,,2019-11-11T04:02:19.000Z,0
357955,Good,5,104127*********208441,A Google user,,2021-07-04T23:40:23.000Z,0
365254,Broken accessibility again when TalkBack/blind users wants to order any ride services. Please fix that. Thank you. Reach me by email. Since my comment is quite obvious,2,106771*********663773,A Google user,5.163.0,2021-08-25T05:57:42.000Z,5
341806,Smooth and hassle free,5,100137*********536960,A Google user,5.140.0,2021-03-19T22:55:50.000Z,0
168094,Terbaik lah 😄,5,100694*********890294,A Google user,5.46.1,2019-05-30T04:00:20.000Z,0
241726,Great app and service,5,106635*********198468,A Google user,5.64.0,2019-10-03T18:25:20.000Z,0
260559,"Please let us have the option of getting into the app without turning on GPS. I've always had my GPS turned on and on high accuracy, but I can't even get past the screen where it keeps telling me ""Location not found"" and to turn on GPS. I've reinstalled the app, restarted my GPS and phone many times and still the same. Uninstalled. Can't believe I got stopped using the app just because of this.",1,111423*********614436,A Google user,,2019-11-23T07:58:28.000Z,3
156399,good,5,105653*********595151,A Google user,5.41.0,2019-05-17T11:26:49.000Z,0
50323,Good service,5,113445*********383203,A Google user,4.18.0,2017-05-03T07:11:28.000Z,0
76070,Good,5,117761*********596507,A Google user,4.41.0,2017-12-07T08:30:31.000Z,0
228799,"Grab food never fails to deliver on time...easy transaction, good navigation by your drivers...just perfect!",5,101258*********994190,A Google user,5.59.0,2019-09-07T06:17:04.000Z,0
185528,Banyak promo yang ga ribet. Bintang 5 kalau titik maps lebih akurat,4,112984*********575677,A Google user,5.42.0,2019-06-25T11:56:16.000Z,0
395332,"The past few months, food delivery are getting delayed for more than 2 hours and abruptly getting cancelled.",1,105512*********229607,A Google user,5.200.0,2022-05-08T07:04:48.000Z,2
331554,"Ok banget, keren, mantul membantu hidup sekaleee",5,106157*********371018,A Google user,,2021-01-11T09:34:27.000Z,0
369118,Exploiting monopoly (almost) .. high charges . Delivery takes longer than ever!,1,105145*********807036,A Google user,5.166.0,2021-09-22T05:41:00.000Z,0
399238,good,5,111052*********881580,A Google user,5.180.0,2022-06-09T05:51:17.000Z,0
327083,Cool apps for fulfilling daily transportation needs,5,118022*********787247,A Google user,5.125.0,2020-12-04T10:23:55.000Z,0
374693,very Good,5,101028*********472386,A Google user,5.172.0,2021-11-04T10:38:13.000Z,0
330603,It is good to experience and to take grab for safety travel,5,106559*********963504,A Google user,5.127.0,2021-01-04T07:04:25.000Z,0
404477,For food great. But for transportation? It's near damn impossible to book a car or taxi when you need it. Nobody's accepting or they just suddenly turn themselves off the radar.,3,103682*********521006,A Google user,5.211.0,2022-07-30T05:05:04.000Z,1
222935,Mantap... 👍👍👍,5,117736*********416831,A Google user,5.58.1,2019-08-26T09:34:49.000Z,0
2230,Best app ever!,5,116369*********235159,A Google user,,2014-12-18T01:02:26.000Z,0
158975,helpful apps,5,113056*********879354,A Google user,5.40.1,2019-05-19T09:43:18.000Z,0
1835,Very useful application.,5,112125*********535942,A Google user,v2.5.10,2014-11-11T21:09:01.000Z,0
180508,fast.. safe polite driver,5,103642*********020930,A Google user,,2019-06-19T08:48:47.000Z,0
174945,good and helpfull,5,107704*********622346,A Google user,5.48.1,2019-06-12T01:15:00.000Z,0
202627,👍🏻👍🏻,5,111060*********464271,A Google user,5.54.2,2019-07-20T01:24:51.000Z,0
265890,Mantul...,5,113841*********452568,A Google user,5.72.0,2019-12-09T02:42:53.000Z,0
375111,i canot call grab why????,5,112261*********802219,A Google user,5.174.0,2021-11-07T14:25:01.000Z,0
328986,"Always ""Irregular activity detected"" for no reason.",1,104728*********664137,A Google user,5.125.0,2020-12-21T09:37:51.000Z,0
13577,"Aplikasi yang bagus dan mudah untuk dipahami. Akan tetapi, pemberian rating pada driver harus langsung diberikan dan tidak bisa di klik apabila sudah beberapa lama. Padahal, saya terkadang lupa untuk memberikan rating pada driver setelah perjalanan, dan baru teringat beberapa waktu kemudian.",4,101355*********306185,A Google user,v4.0.3,2016-04-02T01:29:23.000Z,1
92790,Apik,5,116746*********646843,A Google user,,2018-04-28T06:27:42.000Z,0
419104,very convinient and affordable 😊♥️,5,101313*********156105,A Google user,5.233.2,2023-01-17T06:00:47.000Z,0
266090,It will not send me any codes,1,109608*********581293,A Google user,5.74.1,2019-12-09T09:59:18.000Z,0
393260,Please add feature to share image with drivers. It'll make the experience so much better and easier.,4,102590*********073680,A Google user,,2022-04-23T10:20:56.000Z,0
183074,comfortable,5,111377*********359337,A Google user,5.50.0,2019-06-22T12:40:29.000Z,0
431731,Done ✅👍,1,118080*********025297,A Google user,5.258.0,2023-06-30T04:46:20.000Z,0
357945,"I like the paylater option. Flexibility payment, get what you want by paying minimal amount on the first payment. Compare to other paylater platform like hoolah and atome which 3 months installment. i more prefer grab, you can extend to 4 months. Hope more merchant/shops added in the future. Thanks 👍",5,100568*********512653,A Google user,5.156.0,2021-07-04T19:18:33.000Z,13
415893,Driver has great personality. Very friendly and helpful. Enjoy the ride very much.,5,101777*********537172,A Google user,5.230.0,2022-12-08T01:20:36.000Z,1
21154,"Unlike uber's, hitchgrab sucks!! Wasted my time and no driver will accept the call.",1,103983*********255161,A Google user,4.6.4,2016-08-11T22:53:56.000Z,0
127807,👍👍👍,5,113414*********897864,A Google user,5.18.2,2018-12-19T20:56:18.000Z,0
414249,👍,5,103652*********211907,A Google user,5.227.0,2022-11-18T02:23:12.000Z,0
213825,this is amazing app!,4,102088*********912531,A Google user,5.45.1,2019-08-08T12:15:01.000Z,0
411772,Pangit tagal makakuha ng driver,1,104475*********644515,A Google user,5.223.2,2022-10-18T08:37:50.000Z,0
166186,fare is always surge,1,103807*********173470,A Google user,5.29.0,2019-05-27T06:23:57.000Z,0
225146,no bad,4,106130*********626890,A Google user,4.27.0,2019-08-31T00:41:02.000Z,0
76104,1. Promo code is often expired already although the limit usage is not exceeded yet (both times and date) - are you trying to practice a fraud or what? 2. The promo is decreasing while the fare is increasing - just tell us fairly that your fare is expensive 3. Showing incorrect waiting time - can't you do the math or what? Conclution: what a disappointment,1,103996*********312354,A Google user,4.31.0,2017-12-07T13:35:44.000Z,1
114818,Good app,5,115718*********276618,A Google user,,2018-10-13T11:54:44.000Z,0
326509,"I was having a hard time updating my app, so I uninstalled it. But after several try of re-installing the app, it keeps on failing to reinstall. I just want to update my app, now I cannot use it!",1,116547*********624080,A Google user,,2020-11-29T07:31:54.000Z,0
129724,Does not let me switch phone number for overseas use. Local drivers complained about app only displayed overseas number.,1,101577*********201672,A Google user,5.24.1,2019-01-08T04:53:13.000Z,0
104879,"Wildly inaccurate arrival times and buggy interface. Uber is the superior 
application.",1,108776*********143542,A Google user,5.03.2,2018-08-04T12:51:36.000Z,1
193389,"Sip lah, buat order food, banyak diskonnya",5,112394*********793045,A Google user,5.51.0,2019-07-06T10:03:09.000Z,0
223589,Nurlaela,5,100654*********556587,A Google user,5.58.1,2019-08-27T16:21:14.000Z,0
327845,"Adding a new platform fee for ""upgrades"" I don't want. I really miss the Uber days 😞",1,103641*********133140,A Google user,5.126.0,2020-12-11T02:10:29.000Z,0
216521,this app was very helpful whilst traveling through Vietnam . I also like that there was a cash option on the services provided . Thank you Vietnam for allowing me to use this in your beautiful country . Highly recommended !,5,114312*********256696,A Google user,5.57.0,2019-08-13T13:44:32.000Z,2
297140,Nice,5,111319*********965782,A Google user,,2020-04-23T05:04:32.000Z,0
27285,Great. Tp suka error,4,104430*********059172,A Google user,4.13.1,2016-11-02T08:25:45.000Z,0
133860,good,5,112912*********136255,A Google user,4.54.1,2019-02-21T11:11:49.000Z,0
417795,The worst car app ive ever come across my life. The user interface sucks when compared to uber or other car apps. Ive used many car apps in different countries. They are much convenient to use convenient. In this app too many advertiesments show and it's messy. Very confusing And also very less drivers. Verry disapointed,1,104412*********738678,A Google user,5.229.0,2022-12-30T03:34:27.000Z,4
392164,very faster thankyousomuch ♥️😊,5,106248*********733192,A Google user,5.195.0,2022-04-12T08:31:13.000Z,0
311894,I cannot update my app,1,117142*********886381,A Google user,5.97.0,2020-08-11T14:30:58.000Z,0
13663,Negotiations are a part of life in Ho Chi Minh City. This removes that and offers a fair price for customers and drivers. Highly recommended.,5,105923*********899623,A Google user,v4.0.3,2016-04-03T09:15:13.000Z,0
96652,really really really hard to book a car,1,108713*********076895,A Google user,4.51.1,2018-05-30T07:13:21.000Z,0
66852,This app superb but when we change to new fon..... cannot activate my old account even i hv verification code......it says activation fail try again....but i dont what is the problem?,5,101316*********104931,A Google user,4.36.1,2017-09-29T16:20:10.000Z,37
64649,Easy to use,5,110061*********368626,A Google user,4.32.1,2017-09-14T00:08:40.000Z,0
14592,Mantep,1,115030*********633328,A Google user,,2016-04-20T06:31:30.000Z,0
350585,Great App!,5,110164*********314784,A Google user,5.149.1,2021-05-20T03:27:41.000Z,0
416939,ให้แค่นี้พอเพราะเวลาผมสั่งบางครั้งก็ไม่ยอมมีคนมารับออเดอร์สักทีถ้าเป็นวันที่ฝนตกหนักจะไม่ว่าเลยแต่ฟ้ามันโล่งไม่มีฝนเลยยังไม่มีคนรับ,1,117115*********754480,A Google user,5.231.0,2022-12-19T06:50:23.000Z,0
252667,Helpful,5,103055*********910109,A Google user,5.69.1,2019-10-31T13:52:00.000Z,1
356651,Untuk applikasi dan services sudah bagus. Tapi pengantaran selalu tidak tepat alamat sehingga membingungkan para Graber dikarenakan akurasi GPS tidak tepat dan konsisten,4,106856*********328154,A Google user,4.53.1,2021-06-26T01:44:14.000Z,0
278079,Good,5,107511*********456446,A Google user,5.79.0,2020-01-14T07:51:18.000Z,0
96337,I like it,5,115733*********450806,A Google user,,2018-05-27T09:18:54.000Z,0
298829,Good,5,100887*********901499,Re****************ng,,2020-05-11T12:27:52.000Z,0
405067,Super bad,1,103940*********978265,A Google user,5.198.0,2022-08-04T18:54:17.000Z,0
437573,Costumer service is not good. request for refund last 2022 still pending until now refund was requested due to wrong order. never use this app.,1,116727*********930467,A Google user,,2023-09-12T01:17:04.000Z,0
137965,Reliable,5,113184*********411127,A Google user,5.35.0,2019-03-18T07:30:42.000Z,0
407601,Your price for grab car is triple of what 2 years ago 🙂,1,106368*********145823,A Google user,5.216.0,2022-08-30T09:46:55.000Z,0
336929,Very helpful app in terms of sending people in different places nearby safe and sound,5,109974*********863504,A Google user,5.136.0,2021-02-17T00:39:20.000Z,1
